suite,dataset,model,method,val_auc,val_ap,val_accuracy,test_auc,test_ap,test_accuracy,loss_tail,evaluated_on_test,seed,wall_time_sec,peak_ram_mb,peak_gpu_mb,peak_cpu_percent,avg_cpu_percent,cpu_user_sec,cpu_system_sec,notes,selection_stage
hyperparameter_search,movielens_100k,dnn,random_search,0.57665003125,0.5367436858207237,0.4935,,,,0.3025777339935303,False,789,0.35517029999755323,693.0078125,0.0,390.6,14.282258064516126,0.59375,0.59375,"embedding_dim=16, hidden_dim=96, dropout=0.22215141200020677, lr=0.0029126968141823324",validation_search
hyperparameter_search,movielens_100k,dnn,random_search,0.545496375,0.5163045077903652,0.486875,,,,0.2908609390258789,False,2026,0.36184000002685934,693.0078125,0.0,488.3,24.258064516129032,0.46875,0.59375,"embedding_dim=16, hidden_dim=96, dropout=0.22215141200020677, lr=0.0029126968141823324",validation_search
hyperparameter_search,movielens_100k,dnn,random_search,0.6247461875,0.573037473664439,0.539,,,,0.6542272627353668,False,42,0.3204535999102518,693.0078125,0.0,104.2,1.6806451612903226,0.4375,0.5625,"embedding_dim=16, hidden_dim=64, dropout=0.10638253432191426, lr=0.0006870390171640847",validation_search
hyperparameter_search,movielens_100k,dnn,random_search,0.6621035,0.6075970385127845,0.58375,,,,0.6623313367366791,False,123,0.30967460002284497,693.0078125,0.0,312.5,5.040322580645161,0.46875,0.59375,"embedding_dim=16, hidden_dim=64, dropout=0.10638253432191426, lr=0.0006870390171640847",validation_search
hyperparameter_search,movielens_100k,dnn,random_search,0.6126520624999999,0.5546221947070298,0.5825,,,,0.671331810951233,False,456,0.30996400001458824,693.0078125,0.0,293.0,6.301612903225809,0.421875,0.5625,"embedding_dim=16, hidden_dim=64, dropout=0.10638253432191426, lr=0.0006870390171640847",validation_search
hyperparameter_search,movielens_100k,dnn,random_search,0.5712364375,0.5332381681945604,0.488,,,,0.6680089473724365,False,789,0.3067907999502495,693.0078125,0.0,416.7,8.296774193548389,0.4375,0.640625,"embedding_dim=16, hidden_dim=64, dropout=0.10638253432191426, lr=0.0006870390171640847",validation_search
hyperparameter_search,movielens_100k,dnn,random_search,0.64772428125,0.5988294318786849,0.57125,,,,0.6647637009620666,False,2026,0.30431290005799383,693.0078125,0.0,0.0,0.0,0.46875,0.6875,"embedding_dim=16, hidden_dim=64, dropout=0.10638253432191426, lr=0.0006870390171640847",validation_search
hyperparameter_search,movielens_100k,dnn,random_search,0.620951125,0.5622719959394318,0.493375,,,,0.3174706608057022,False,42,0.34510919998865575,693.0078125,0.0,390.6,22.680645161290315,0.515625,0.734375,"embedding_dim=32, hidden_dim=64, dropout=0.07510463548683521, lr=0.0019508971418591076",validation_search
hyperparameter_search,movielens_100k,dnn,random_search,0.628125375,0.5721442018588201,0.5005,,,,0.3229003310203552,False,123,0.338341600028798,693.0078125,0.0,520.8,14.701612903225811,0.578125,0.59375,"embedding_dim=32, hidden_dim=64, dropout=0.07510463548683521, lr=0.0019508971418591076",validation_search
hyperparameter_search,movielens_100k,dnn,random_search,0.596444625,0.5466825520160683,0.488125,,,,0.3226266950368881,False,456,0.3492421000264585,693.0078125,0.0,390.6,6.3,0.578125,0.65625,"embedding_dim=32, hidden_dim=64, dropout=0.07510463548683521, lr=0.0019508971418591076",validation_search
hyperparameter_search,movielens_100k,dnn,random_search,0.60816103125,0.5575605384828084,0.494875,,,,0.34393976628780365,False,789,0.3488391999853775,693.0078125,0.0,488.3,14.175806451612905,0.640625,0.53125,"embedding_dim=32, hidden_dim=64, dropout=0.07510463548683521, lr=0.0019508971418591076",validation_search
hyperparameter_search,movielens_100k,dnn,random_search,0.63409615625,0.5813144729281537,0.519,,,,0.32531183660030366,False,2026,0.34764930000528693,693.0078125,0.0,97.7,1.575806451612903,0.5,0.703125,"embedding_dim=32, hidden_dim=64, dropout=0.07510463548683521, lr=0.0019508971418591076",validation_search
hyperparameter_search,movielens_100k,dnn,random_search,0.64982315625,0.5886641309142655,0.553875,0.6447692500000001,0.5918950186354291,0.543,0.5771811306476593,True,42,0.3698414999525994,693.0078125,0.0,390.6,19.216129032258067,0.5625,0.65625,"Validation-selected configuration: embedding_dim=32, hidden_dim=64, dropout=0.0489289493446801, lr=0.000865836895470935",final_test
hyperparameter_search,movielens_100k,dnn,random_search,0.66308984375,0.6023887931048544,0.54825,0.6599093125000001,0.5966355924353565,0.549,0.5783737123012542,True,123,0.3680668000597507,693.0078125,0.0,293.0,9.66129032258065,0.4375,0.734375,"Validation-selected configuration: embedding_dim=32, hidden_dim=64, dropout=0.0489289493446801, lr=0.000865836895470935",final_test
hyperparameter_search,movielens_100k,dnn,random_search,0.6213748124999999,0.5629548283734351,0.497875,0.6015499375000001,0.5562256252791172,0.487125,0.5784529328346253,True,456,0.36462120001669973,693.0078125,0.0,488.3,25.203225806451613,0.609375,0.546875,"Validation-selected configuration: embedding_dim=32, hidden_dim=64, dropout=0.0489289493446801, lr=0.000865836895470935",final_test
hyperparameter_search,movielens_100k,dnn,random_search,0.646515875,0.5864200678877635,0.538375,0.629044125,0.5724846894948463,0.518375,0.5985667169094085,True,789,0.3586942000547424,693.0078125,0.0,293.0,7.2193548387096795,0.53125,0.59375,"Validation-selected configuration: embedding_dim=32, hidden_dim=64, dropout=0.0489289493446801, lr=0.000865836895470935",final_test
hyperparameter_search,movielens_100k,dnn,random_search,0.65145378125,0.5973770708930018,0.57525,0.64946946875,0.5967796125217096,0.571875,0.5792122185230255,True,2026,0.35631499998271465,693.0078125,0.0,390.6,22.25967741935484,0.515625,0.734375,"Validation-selected configuration: embedding_dim=32, hidden_dim=64, dropout=0.0489289493446801, lr=0.000865836895470935",final_test
hyperparameter_search,movielens_100k,dnn,de_opt,0.54486928125,0.5142338003525863,0.47875,,,,0.2874933809041977,False,42,0.4568193999584764,693.76171875,0.0,416.7,32.34516129032259,0.828125,0.921875,"embedding_dim=48, hidden_dim=96, dropout=0.22535279202823258, lr=0.00621094103787056",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.5409830312499999,0.5113626478504828,0.484375,,,,0.29945150911808016,False,123,0.4558649000246078,693.76171875,0.0,488.3,59.54193548387096,0.90625,0.796875,"embedding_dim=48, hidden_dim=96, dropout=0.22535279202823258, lr=0.00621094103787056",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.5434109375,0.5111722065564058,0.48425,,,,0.30148549377918243,False,456,0.4566480000503361,693.76171875,0.0,585.9,52.925806451612914,0.859375,1.0625,"embedding_dim=48, hidden_dim=96, dropout=0.22535279202823258, lr=0.00621094103787056",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.5200806250000001,0.5030550614197168,0.48275,,,,0.2931208431720734,False,789,0.4608920000027865,693.76171875,0.0,312.5,22.682258064516123,0.78125,0.6875,"embedding_dim=48, hidden_dim=96, dropout=0.22535279202823258, lr=0.00621094103787056",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.5070552500000001,0.4928556803759369,0.482375,,,,0.2859562933444977,False,2026,0.46718959999270737,693.76171875,0.0,488.3,33.60645161290322,0.96875,0.75,"embedding_dim=48, hidden_dim=96, dropout=0.22535279202823258, lr=0.00621094103787056",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.5599342187499999,0.5210082550348748,0.483625,,,,0.2919687032699585,False,42,0.3821188999572769,693.76171875,0.0,488.3,21.212903225806453,0.53125,0.71875,"embedding_dim=32, hidden_dim=96, dropout=0.2879665646447905, lr=0.0036140759824865296",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.5432914375000001,0.5141053399227813,0.4885,,,,0.30237897038459777,False,123,0.38691530004143715,693.76171875,0.0,520.8,52.50322580645161,0.734375,0.703125,"embedding_dim=32, hidden_dim=96, dropout=0.2879665646447905, lr=0.0036140759824865296",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.56952496875,0.5298670752508219,0.489,,,,0.3015171855688095,False,456,0.3794307999778539,693.82421875,0.0,520.8,14.806451612903226,0.65625,0.78125,"embedding_dim=32, hidden_dim=96, dropout=0.2879665646447905, lr=0.0036140759824865296",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.5542199999999999,0.524154561569888,0.48975,,,,0.30232171416282655,False,789,0.3844198000151664,693.82421875,0.0,293.0,6.406451612903226,0.65625,0.75,"embedding_dim=32, hidden_dim=96, dropout=0.2879665646447905, lr=0.0036140759824865296",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.544503,0.5118643473404292,0.486125,,,,0.286548113822937,False,2026,0.3820774999912828,693.82421875,0.0,520.8,18.37741935483871,0.578125,0.75,"embedding_dim=32, hidden_dim=96, dropout=0.2879665646447905, lr=0.0036140759824865296",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.56114434375,0.5224448320703707,0.4825,,,,0.28888943791389465,False,42,0.37862899992614985,693.82421875,0.0,390.6,12.601612903225806,0.625,0.75,"embedding_dim=48, hidden_dim=32, dropout=0.15519496958956588, lr=0.005125134747140126",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.5474470937499999,0.5161035259346132,0.48325,,,,0.2990051180124283,False,123,0.3758935999358073,693.82421875,0.0,488.3,17.641935483870963,0.734375,0.671875,"embedding_dim=48, hidden_dim=32, dropout=0.15519496958956588, lr=0.005125134747140126",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.55289278125,0.5203427299261059,0.485625,,,,0.3003059983253479,False,456,0.37343809998128563,693.82421875,0.0,488.3,19.008064516129036,0.671875,0.734375,"embedding_dim=48, hidden_dim=32, dropout=0.15519496958956588, lr=0.005125134747140126",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.542077,0.5166516807260234,0.48875,,,,0.2970875114202499,False,789,0.3698045000201091,693.82421875,0.0,390.6,15.751612903225809,0.609375,0.734375,"embedding_dim=48, hidden_dim=32, dropout=0.15519496958956588, lr=0.005125134747140126",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.5313328125,0.5022856132832554,0.48175,,,,0.29077527821064,False,2026,0.3746065000304952,693.82421875,0.0,488.3,17.95645161290323,0.734375,0.59375,"embedding_dim=48, hidden_dim=32, dropout=0.15519496958956588, lr=0.005125134747140126",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.630818375,0.5702296554259312,0.498625,,,,0.35444586277008056,False,42,0.34705900005064905,693.82421875,0.0,293.0,11.13225806451613,0.609375,0.609375,"embedding_dim=32, hidden_dim=64, dropout=0.0795335526246719, lr=0.0016804715399186588",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.6466391875,0.5871548986499884,0.514,,,,0.35968774259090425,False,123,0.34616059996187687,693.82421875,0.0,520.8,19.74032258064516,0.546875,0.8125,"embedding_dim=32, hidden_dim=64, dropout=0.0795335526246719, lr=0.0016804715399186588",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.6078630624999999,0.5538542519154104,0.48625,,,,0.357135409116745,False,456,0.3694367000134662,693.82421875,0.0,390.6,17.325806451612905,0.609375,0.59375,"embedding_dim=32, hidden_dim=64, dropout=0.0795335526246719, lr=0.0016804715399186588",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.6137228437500001,0.5603409456496089,0.4955,,,,0.38553310334682467,False,789,0.4159039000514895,693.82421875,0.0,390.6,25.937096774193556,0.578125,0.484375,"embedding_dim=32, hidden_dim=64, dropout=0.0795335526246719, lr=0.0016804715399186588",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.6439360625,0.5899697925838374,0.534625,,,,0.36322605311870576,False,2026,0.37302589998580515,693.82421875,0.0,390.6,22.470967741935493,0.40625,0.65625,"embedding_dim=32, hidden_dim=64, dropout=0.0795335526246719, lr=0.0016804715399186588",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.5366895625000001,0.509374480660898,0.47925,,,,0.2887087821960449,False,42,0.3527138000354171,693.82421875,0.0,293.0,4.725806451612903,0.484375,0.59375,"embedding_dim=16, hidden_dim=64, dropout=0.19410467545554216, lr=0.00922226567619423",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.5150042187499999,0.4984793407173449,0.484125,,,,0.3011681169271469,False,123,0.34335739992093295,693.82421875,0.0,390.6,11.025806451612905,0.5,0.515625,"embedding_dim=16, hidden_dim=64, dropout=0.19410467545554216, lr=0.00922226567619423",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.5402674062499999,0.5110862135671964,0.484375,,,,0.3032632112503052,False,456,0.34081560000777245,693.82421875,0.0,293.0,6.406451612903226,0.453125,0.46875,"embedding_dim=16, hidden_dim=64, dropout=0.19410467545554216, lr=0.00922226567619423",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.53333821875,0.5089733393522953,0.483,,,,0.29701362252235414,False,789,0.33890400000382215,693.82421875,0.0,0.0,0.0,0.484375,0.5,"embedding_dim=16, hidden_dim=64, dropout=0.19410467545554216, lr=0.00922226567619423",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.48833415625,0.4828543191338236,0.482875,,,,0.28626861572265627,False,2026,0.3370483999606222,693.82421875,0.0,97.7,3.1516129032258062,0.4375,0.53125,"embedding_dim=16, hidden_dim=64, dropout=0.19410467545554216, lr=0.00922226567619423",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.5149145312500001,0.49640515384766426,0.4795,,,,0.2839552193880081,False,42,0.5003369000041857,693.82421875,0.0,488.3,78.96774193548383,0.796875,0.796875,"embedding_dim=48, hidden_dim=96, dropout=0.02233603963646136, lr=0.0074429541829455735",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.53455928125,0.5067919464873873,0.483875,,,,0.2943528801202774,False,123,0.49502389994449914,693.82421875,0.0,520.8,38.85322580645162,0.734375,0.984375,"embedding_dim=48, hidden_dim=96, dropout=0.02233603963646136, lr=0.0074429541829455735",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.53731525,0.5071730602731457,0.47975,,,,0.29687066972255705,False,456,0.5065706000896171,693.82421875,0.0,416.7,40.11290322580646,0.90625,0.765625,"embedding_dim=48, hidden_dim=96, dropout=0.02233603963646136, lr=0.0074429541829455735",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.50935878125,0.4980273735668844,0.482375,,,,0.28905785381793975,False,789,0.4881473999703303,693.7890625,0.0,520.8,98.1822580645161,0.96875,0.703125,"embedding_dim=48, hidden_dim=96, dropout=0.02233603963646136, lr=0.0074429541829455735",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.48871275,0.48360424510809674,0.48175,,,,0.27980985343456266,False,2026,0.4961205000290647,693.7890625,0.0,416.7,55.02903225806451,0.765625,0.65625,"embedding_dim=48, hidden_dim=96, dropout=0.02233603963646136, lr=0.0074429541829455735",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.5559061249999999,0.5211784778620532,0.48,,,,0.2873322755098343,False,42,0.3852778000291437,693.8125,0.0,293.0,7.8774193548387075,0.671875,0.671875,"embedding_dim=32, hidden_dim=64, dropout=0.15406641636379478, lr=0.00621094103787056",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.5533508125000001,0.5238792996084183,0.485875,,,,0.3014345526695251,False,123,0.3805244999239221,693.8125,0.0,416.7,24.36290322580645,0.609375,0.59375,"embedding_dim=32, hidden_dim=64, dropout=0.15406641636379478, lr=0.00621094103787056",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.5430491875,0.5155707176885476,0.482375,,,,0.300521531701088,False,456,0.3879566000541672,693.8125,0.0,520.8,11.549999999999999,0.640625,0.71875,"embedding_dim=32, hidden_dim=64, dropout=0.15406641636379478, lr=0.00621094103787056",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.5410165625000001,0.5155076037136572,0.4825,,,,0.2929484486579895,False,789,0.3675055999774486,693.8125,0.0,520.8,32.65806451612903,0.5625,0.75,"embedding_dim=32, hidden_dim=64, dropout=0.15406641636379478, lr=0.00621094103787056",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.5298939375,0.5034057377103951,0.479375,,,,0.2898669928312302,False,2026,0.35419010010082275,693.8125,0.0,293.0,7.98225806451613,0.609375,0.6875,"embedding_dim=32, hidden_dim=64, dropout=0.15406641636379478, lr=0.00621094103787056",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.55472821875,0.5198515931809851,0.47875,,,,0.28476770520210265,False,42,0.426341800019145,693.84375,0.0,488.3,36.96612903225808,0.578125,0.8125,"embedding_dim=48, hidden_dim=96, dropout=0.0, lr=0.004933472443786938",validation_search
hyperparameter_search,movielens_100k,dnn,de_opt,0.5593358125,0.5243619252861127,0.487,,,,0.3011176586151123,False,123,0.4164341000141576,693.84375,0.0,520.8,45.045161290322575,0.796875,0.703125,"embedding_dim=48, hidden_dim=96, dropout=0.0, lr=0.004933472443786938",validation_search
